"Scenario","q","Year","Season","FULL","WEE","Residual"
"S2",0.4,2004,"SPRING",0.862650203276577,0.928025869743723,0.0730503268068077
"S2",0.4,2005,"FALL",10.2212666270184,9.9051455401362,-0.031416139558178
"S2",0.4,2005,"SPRING",1.92226554712794,1.94111959536404,0.00976045474130327
"S2",0.4,2006,"FALL",23.638698451585,20.0150655482245,-0.166399866588468
"S2",0.4,2006,"SPRING",3.25968361847834,3.43383034782041,0.0520462164691529
"S2",0.4,2007,"FALL",10.095876080008,10.0312430263583,-0.00642250641798237
"S2",0.4,2007,"SPRING",3.88780977653396,3.9706441643134,0.0210823799374456
"S2",0.4,2008,"FALL",11.7271592914675,11.7757839513632,0.00413775660083493
"S2",0.4,2008,"SPRING",1.47038338046438,1.54424227534253,0.049010183550369
"S2",0.4,2009,"FALL",6.41190894396031,6.6271070758017,0.0330113367160623
"S2",0.4,2009,"SPRING",1.94097040967158,1.97286119965802,0.0162968154889913
"S2",0.4,2010,"FALL",15.2308237831768,15.5921489487358,0.0234462601041225
"S2",0.4,2010,"SPRING",0.815684593097027,0.846164070679467,0.0366855256007352
"S2",0.4,2011,"FALL",7.260354049362,8.0922307963248,0.108475845664246
"S2",0.4,2011,"SPRING",1.45974178680478,1.63528556641408,0.113557885729385
"S2",0.4,2012,"FALL",22.7327533299412,23.1895540365288,0.0198951577198097
"S2",0.4,2012,"SPRING",7.18384471660502,7.77335061078499,0.0788665798740629
"S2",0.4,2013,"FALL",14.0562579667824,13.9199433550085,-0.00974511793008626
"S2",0.4,2013,"SPRING",0.575479784710457,0.69377943212046,0.186949987774422
"S2",0.4,2014,"FALL",13.578230218368,13.4049965544502,-0.0128402763312856
"S2",0.4,2014,"SPRING",2.62068605049831,2.67904425871746,0.0220239762060676
"S2",0.4,2015,"FALL",12.1938891735548,7.06535846346269,-0.545731186062105
"S2",0.4,2015,"SPRING",1.49131253824369,1.58118113825742,0.0585154932728743
"S2",0.4,2016,"FALL",11.5230917709797,11.1156701807595,-0.0359971613935146
"S2",0.4,2016,"SPRING",5.79294088423841,5.87740110871602,0.0144745885175805
"S2",0.4,2017,"FALL",5.3454621018186,5.3454621018186,0
"S2",0.4,2017,"SPRING",2.06533956737198,2.09567074154345,0.0145790128611191
"S2",0.4,2018,"FALL",8.08117919592709,8.01788584523346,-0.00786302516767368
"S2",0.4,2018,"SPRING",2.16486302141907,2.23863087341556,0.0335073718718968
"S2",0.4,2019,"FALL",10.9595565414941,11.0649094709825,0.00956697274570351
"S2",0.4,2019,"SPRING",4.26128533425874,4.5619821931816,0.0681863841330788
"S2",0.4,2020,"SPRING",5.82370376604479,5.57673650024067,-0.0433326965438474
"S2",0.4,2021,"FALL",22.6464139386073,23.583955347372,0.0405651082729861
"S2",0.4,2021,"SPRING",3.67142086149789,3.84679452325501,0.0466614672781265
"S2",0.4,2022,"FALL",15.9091006551902,14.9594083719075,-0.061550889304983
"S2",0.4,2022,"SPRING",5.419374468648,5.62013495729995,0.036375280269161
"S1",0.6,1976,"FALL",19.4318935277976,18.7361236497732,-0.0364623060490503
"S1",0.6,1976,"SPRING",7.76343082001841,7.99964466239561,0.029972771020407
"S1",0.6,1977,"FALL",11.857259714708,10.4766082577394,-0.123795327168383
"S1",0.6,1977,"SPRING",1.03806558522911,1.04709344403893,0.00865921025067871
"S1",0.6,1978,"FALL",7.72142425371371,6.68094429366279,-0.144739496958985
"S1",0.6,1978,"SPRING",2.24367216444657,2.2625238824202,0.00836706958957201
"S1",0.6,1979,"FALL",8.41238397758473,8.4995363112728,0.0103067071865497
"S1",0.6,1979,"SPRING",3.31284769461692,3.36102056022478,0.0144365158015356
"S1",0.6,1980,"FALL",15.0697619110767,15.2654738797024,0.0129034556024532
"S1",0.6,1980,"SPRING",3.38446492562595,3.44299308523959,0.0171453543247782
"S1",0.6,1981,"FALL",12.9465142556673,13.0208067249097,0.0057220128330786
"S1",0.6,1981,"SPRING",2.03612561222396,2.11055742649629,0.0359033033948247
"S1",0.6,1982,"FALL",12.7410077108826,14.0562824914355,0.0982437030508754
"S1",0.6,1982,"SPRING",2.96887229358735,3.09181904286327,0.040577423130393
"S1",0.6,1983,"FALL",24.4238605630097,24.6117114240836,0.007661857399758
"S1",0.6,1983,"SPRING",2.26956191746656,2.37393897834576,0.044963766737661
"S1",0.6,1984,"FALL",21.6617917736897,21.086049924357,-0.0269382800456857
"S1",0.6,1984,"SPRING",4.6722965439609,5.45316749708733,0.154545915868538
"S1",0.6,1985,"FALL",20.3266652681113,20.6797931709908,0.0172234640994215
"S1",0.6,1985,"SPRING",2.93858479742457,2.92880987000398,-0.00333195123832608
"S1",0.6,1986,"FALL",15.1377605237719,14.8311711777648,-0.0204611926369314
"S1",0.6,1986,"SPRING",2.64324361269364,2.84979177655349,0.0752391265849003
"S1",0.6,1987,"FALL",2.77817812069076,2.62628845044978,-0.0562237467073972
"S1",0.6,1987,"SPRING",2.12985868407952,2.24726771189686,0.0536594960097223
"S1",0.6,1988,"FALL",9.33292606948796,8.53086107964227,-0.0898582815311966
"S1",0.6,1988,"SPRING",4.12789265618538,4.25638071852742,0.0306521785696465
"S1",0.6,1989,"FALL",22.1845011891107,23.7393211153523,0.0677388916880575
"S1",0.6,1989,"SPRING",4.9743819673714,5.24536417450066,0.053043536906235
"S1",0.6,1990,"FALL",10.4686190550184,10.3988365459695,-0.00668819146027388
"S1",0.6,1990,"SPRING",2.79769876328473,2.8001102853228,0.000861595015589911
"S1",0.6,1991,"FALL",11.6954188136199,12.0054230507211,0.0261612578611219
"S1",0.6,1991,"SPRING",4.41455552701993,4.71802929592528,0.0664840347547864
"S1",0.6,1992,"FALL",10.6873273733313,9.28978490783063,-0.140143282457847
"S1",0.6,1992,"SPRING",3.72057392576949,3.89057195949241,0.04467824260478
"S1",0.6,1993,"FALL",5.02914327688928,5.69748017511707,0.124774355636818
"S1",0.6,1993,"SPRING",1.71524100475221,1.83863892164219,0.0694719830996999
"S1",0.6,1994,"FALL",28.3405020135977,29.8289451428849,0.0511872875466177
"S1",0.6,1994,"SPRING",0.77983686144232,0.811612832783468,0.0399386737249198
"S1",0.6,1995,"FALL",6.10325809881819,6.19950789605632,0.0156471741459212
"S1",0.6,1995,"SPRING",2.27136559111532,2.29848527045426,0.0118690953094126
"S1",0.6,1996,"FALL",3.95687255712342,3.94312928332041,-0.00347931252291134
"S1",0.6,1996,"SPRING",0.971602324126118,1.00887205377717,0.0376416181493536
"S1",0.6,1997,"FALL",10.5529363071406,10.2062194840792,-0.0334068563418546
"S1",0.6,1997,"SPRING",2.82183335396295,3.07316510270402,0.085321209356936
"S1",0.6,1998,"FALL",5.44617083520263,5.33851868783843,-0.0199645474827685
"S1",0.6,1998,"SPRING",0.99545352084827,1.01363402036036,0.0180987591742073
"S1",0.6,1999,"FALL",16.2411629096904,16.6675064442906,0.0259121622387304
"S1",0.6,1999,"SPRING",4.24123661006779,4.22754434120858,-0.00323358954934116
"S1",0.6,2000,"FALL",31.3884674557643,32.7471056888426,0.0423740352905728
"S1",0.6,2000,"SPRING",2.10596713697876,2.33958523678256,0.105198855304376
"S1",0.6,2001,"FALL",8.74958735754388,8.78128592521082,0.00361631753320735
"S1",0.6,2001,"SPRING",2.59087858831476,2.85157890095727,0.0958757997391234
"S1",0.6,2002,"FALL",24.1089775352457,24.4351616735355,0.0134388642067331
"S1",0.6,2002,"SPRING",4.91677016053674,5.53616348014471,0.118649904755444
"S1",0.6,2003,"FALL",14.7610619855187,14.4719784347633,-0.0197785088657487
"S1",0.6,2003,"SPRING",0.90757680585024,0.991691823855045,0.088634200479742
"S1",0.6,2004,"FALL",8.73837632329927,8.71177360803859,-0.00304899797130131
"S1",0.6,2004,"SPRING",0.862650203276577,0.928025869743723,0.0730503268068077
"S1",0.6,2005,"FALL",10.2212666270184,9.9051455401362,-0.031416139558178
"S1",0.6,2005,"SPRING",1.92226554712794,1.94111959536404,0.00976045474130327
"S1",0.6,2006,"FALL",23.638698451585,20.0150655482245,-0.166399866588468
"S1",0.6,2006,"SPRING",3.25968361847834,3.43383034782041,0.0520462164691529
"S1",0.6,2007,"FALL",10.095876080008,10.0312430263583,-0.00642250641798237
"S1",0.6,2007,"SPRING",3.88780977653396,3.9706441643134,0.0210823799374456
"S1",0.6,2008,"FALL",11.7271592914675,11.7757839513632,0.00413775660083493
"S1",0.6,2008,"SPRING",1.47038338046438,1.54424227534253,0.049010183550369
"S1",0.6,2009,"FALL",6.41190894396031,6.6271070758017,0.0330113367160623
"S1",0.6,2009,"SPRING",1.94097040967158,1.97286119965802,0.0162968154889913
"S1",0.6,2010,"FALL",15.2308237831768,15.5921489487358,0.0234462601041225
"S1",0.6,2010,"SPRING",0.815684593097027,0.846164070679467,0.0366855256007352
"S1",0.6,2011,"FALL",7.260354049362,8.0922307963248,0.108475845664246
"S1",0.6,2011,"SPRING",1.45974178680478,1.63528556641408,0.113557885729385
"S1",0.6,2012,"FALL",22.7327533299412,23.1895540365288,0.0198951577198097
"S1",0.6,2012,"SPRING",7.18384471660502,7.77335061078499,0.0788665798740629
"S1",0.6,2013,"FALL",13.9698630716256,13.7278566740159,-0.0174752693407205
"S1",0.6,2013,"SPRING",0.575698882986391,0.693356026756869,0.185958862981354
"S1",0.6,2014,"FALL",13.3958150430628,12.9950659437137,-0.0303726053329911
"S1",0.6,2014,"SPRING",2.62068605049831,2.67904425871746,0.0220239762060676
"S1",0.6,2015,"FALL",12.4067120170529,6.0796746022816,-0.713286442679014
"S1",0.6,2015,"SPRING",1.4913961555747,1.58107692034452,0.0583935116180992
"S1",0.6,2016,"FALL",11.1819814863862,10.5766471484598,-0.0556552154181507
"S1",0.6,2016,"SPRING",5.77270643486403,5.84864206306009,0.0130684849405602
"S1",0.6,2017,"FALL",5.3454621018186,5.3454621018186,0
"S1",0.6,2017,"SPRING",2.06533956737198,2.09567074154345,0.0145790128611191
"S1",0.6,2018,"FALL",7.92706104565703,7.68067616099864,-0.0315747697230973
"S1",0.6,2018,"SPRING",2.16481021424169,2.23695112796249,0.0327811383822246
"S1",0.6,2019,"FALL",10.747677933958,10.6786158194483,-0.00644650488550891
"S1",0.6,2019,"SPRING",4.25745676208741,4.54977932646447,0.0664067543100961
"S1",0.6,2020,"SPRING",5.82857353706255,5.51458607565474,-0.0553756984952916
"S1",0.6,2021,"FALL",22.5613549002263,23.1136963641639,0.0241868755593444
"S1",0.6,2021,"SPRING",3.6688458897009,3.83965286066799,0.045504820506707
"S1",0.6,2022,"FALL",15.6947002437111,14.4469752031789,-0.0828380271254012
"S1",0.6,2022,"SPRING",5.4194173574556,5.61991074188023,0.036327470503023
"S2",0.6,1976,"FALL",19.4318935277976,18.7361236497732,-0.0364623060490503
"S2",0.6,1976,"SPRING",7.76343082001841,7.99964466239561,0.029972771020407
"S2",0.6,1977,"FALL",11.857259714708,10.4766082577394,-0.123795327168383
"S2",0.6,1977,"SPRING",1.03806558522911,1.04709344403893,0.00865921025067871
"S2",0.6,1978,"FALL",7.72142425371371,6.68094429366279,-0.144739496958985
"S2",0.6,1978,"SPRING",2.24367216444657,2.2625238824202,0.00836706958957201
"S2",0.6,1979,"FALL",8.41238397758473,8.4995363112728,0.0103067071865497
"S2",0.6,1979,"SPRING",3.31284769461692,3.36102056022478,0.0144365158015356
"S2",0.6,1980,"FALL",15.0697619110767,15.2654738797024,0.0129034556024532
"S2",0.6,1980,"SPRING",3.38446492562595,3.44299308523959,0.0171453543247782
"S2",0.6,1981,"FALL",12.9465142556673,13.0208067249097,0.0057220128330786
"S2",0.6,1981,"SPRING",2.03612561222396,2.11055742649629,0.0359033033948247
"S2",0.6,1982,"FALL",12.7410077108826,14.0562824914355,0.0982437030508754
"S2",0.6,1982,"SPRING",2.96887229358735,3.09181904286327,0.040577423130393
"S2",0.6,1983,"FALL",24.4238605630097,24.6117114240836,0.007661857399758
"S2",0.6,1983,"SPRING",2.26956191746656,2.37393897834576,0.044963766737661
"S2",0.6,1984,"FALL",21.6617917736897,21.086049924357,-0.0269382800456857
"S2",0.6,1984,"SPRING",4.6722965439609,5.45316749708733,0.154545915868538
"S2",0.6,1985,"FALL",20.3266652681113,20.6797931709908,0.0172234640994215
"S2",0.6,1985,"SPRING",2.93858479742457,2.92880987000398,-0.00333195123832608
"S2",0.6,1986,"FALL",15.1377605237719,14.8311711777648,-0.0204611926369314
"S2",0.6,1986,"SPRING",2.64324361269364,2.84979177655349,0.0752391265849003
"S2",0.6,1987,"FALL",2.77817812069076,2.62628845044978,-0.0562237467073972
"S2",0.6,1987,"SPRING",2.12985868407952,2.24726771189686,0.0536594960097223
"S2",0.6,1988,"FALL",9.33292606948796,8.53086107964227,-0.0898582815311966
"S2",0.6,1988,"SPRING",4.12789265618538,4.25638071852742,0.0306521785696465
"S2",0.6,1989,"FALL",22.1845011891107,23.7393211153523,0.0677388916880575
"S2",0.6,1989,"SPRING",4.9743819673714,5.24536417450066,0.053043536906235
"S2",0.6,1990,"FALL",10.4686190550184,10.3988365459695,-0.00668819146027388
"S2",0.6,1990,"SPRING",2.79769876328473,2.8001102853228,0.000861595015589911
"S2",0.6,1991,"FALL",11.6954188136199,12.0054230507211,0.0261612578611219
"S2",0.6,1991,"SPRING",4.41455552701993,4.71802929592528,0.0664840347547864
"S2",0.6,1992,"FALL",10.6873273733313,9.28978490783063,-0.140143282457847
"S2",0.6,1992,"SPRING",3.72057392576949,3.89057195949241,0.04467824260478
"S2",0.6,1993,"FALL",5.02914327688928,5.69748017511707,0.124774355636818
"S2",0.6,1993,"SPRING",1.71524100475221,1.83863892164219,0.0694719830996999
"S2",0.6,1994,"FALL",28.3405020135977,29.8289451428849,0.0511872875466177
"S2",0.6,1994,"SPRING",0.77983686144232,0.811612832783468,0.0399386737249198
"S2",0.6,1995,"FALL",6.10325809881819,6.19950789605632,0.0156471741459212
"S2",0.6,1995,"SPRING",2.27136559111532,2.29848527045426,0.0118690953094126
"S2",0.6,1996,"FALL",3.95687255712342,3.94312928332041,-0.00347931252291134
"S2",0.6,1996,"SPRING",0.971602324126118,1.00887205377717,0.0376416181493536
"S2",0.6,1997,"FALL",10.5529363071406,10.2062194840792,-0.0334068563418546
"S2",0.6,1997,"SPRING",2.82183335396295,3.07316510270402,0.085321209356936
"S2",0.6,1998,"FALL",5.44617083520263,5.33851868783843,-0.0199645474827685
"S2",0.6,1998,"SPRING",0.99545352084827,1.01363402036036,0.0180987591742073
"S2",0.6,1999,"FALL",16.2411629096904,16.6675064442906,0.0259121622387304
"S2",0.6,1999,"SPRING",4.24123661006779,4.22754434120858,-0.00323358954934116
"S2",0.6,2000,"FALL",31.3884674557643,32.7471056888426,0.0423740352905728
"S2",0.6,2000,"SPRING",2.10596713697876,2.33958523678256,0.105198855304376
"S2",0.6,2001,"FALL",8.74958735754388,8.78128592521082,0.00361631753320735
"S2",0.6,2001,"SPRING",2.59087858831476,2.85157890095727,0.0958757997391234
"S2",0.6,2002,"FALL",24.1089775352457,24.4351616735355,0.0134388642067331
"S2",0.6,2002,"SPRING",4.91677016053674,5.53616348014471,0.118649904755444
"S2",0.6,2003,"FALL",14.7610619855187,14.4719784347633,-0.0197785088657487
"S2",0.6,2003,"SPRING",0.90757680585024,0.991691823855045,0.088634200479742
"S2",0.6,2004,"FALL",8.73837632329927,8.71177360803859,-0.00304899797130131
"S2",0.6,2004,"SPRING",0.862650203276577,0.928025869743723,0.0730503268068077
"S2",0.6,2005,"FALL",10.2212666270184,9.9051455401362,-0.031416139558178
"S2",0.6,2005,"SPRING",1.92226554712794,1.94111959536404,0.00976045474130327
"S2",0.6,2006,"FALL",23.638698451585,20.0150655482245,-0.166399866588468
"S2",0.6,2006,"SPRING",3.25968361847834,3.43383034782041,0.0520462164691529
"S2",0.6,2007,"FALL",10.095876080008,10.0312430263583,-0.00642250641798237
"S2",0.6,2007,"SPRING",3.88780977653396,3.9706441643134,0.0210823799374456
"S2",0.6,2008,"FALL",11.7271592914675,11.7757839513632,0.00413775660083493
"S2",0.6,2008,"SPRING",1.47038338046438,1.54424227534253,0.049010183550369
"S2",0.6,2009,"FALL",6.41190894396031,6.6271070758017,0.0330113367160623
"S2",0.6,2009,"SPRING",1.94097040967158,1.97286119965802,0.0162968154889913
"S2",0.6,2010,"FALL",15.2308237831768,15.5921489487358,0.0234462601041225
"S2",0.6,2010,"SPRING",0.815684593097027,0.846164070679467,0.0366855256007352
"S2",0.6,2011,"FALL",7.260354049362,8.0922307963248,0.108475845664246
"S2",0.6,2011,"SPRING",1.45974178680478,1.63528556641408,0.113557885729385
"S2",0.6,2012,"FALL",22.7327533299412,23.1895540365288,0.0198951577198097
"S2",0.6,2012,"SPRING",7.18384471660502,7.77335061078499,0.0788665798740629
"S2",0.6,2013,"FALL",14.1543550532544,13.9199433550085,-0.0166997687766925
"S2",0.6,2013,"SPRING",0.576047665481133,0.69377943212046,0.185963678995386
"S2",0.6,2014,"FALL",13.7699937338657,13.4049965544502,-0.0268643430302871
"S2",0.6,2014,"SPRING",2.62068605049831,2.67904425871746,0.0220239762060676
"S2",0.6,2015,"FALL",13.1622277741042,7.06535846346269,-0.622147442539255
"S2",0.6,2015,"SPRING",1.49149436622769,1.58118113825742,0.0583935759044032
"S2",0.6,2016,"FALL",11.685598980776,11.1156701807595,-0.0500013865704227
"S2",0.6,2016,"SPRING",5.8007835747854,5.87740110871602,0.0131216683630648
"S2",0.6,2017,"FALL",5.3454621018186,5.3454621018186,0
"S2",0.6,2017,"SPRING",2.06533956737198,2.09567074154345,0.0145790128611191
"S2",0.6,2018,"FALL",8.22468463058049,8.01788584523346,-0.0254651763226681
"S2",0.6,2018,"SPRING",2.16642639686036,2.23863087341556,0.0327854734447972
"S2",0.6,2019,"FALL",11.0967628965129,11.0649094709825,-0.00287464293645767
"S2",0.6,2019,"SPRING",4.26871615624771,4.5619821931816,0.0664441045152024
"S2",0.6,2020,"SPRING",5.8884271056253,5.57673650024067,-0.0543851684051149
"S2",0.6,2021,"FALL",22.9680289694818,23.583955347372,0.0264634185454988
"S2",0.6,2021,"SPRING",3.67560755815661,3.84679452325501,0.045521769192653
"S2",0.6,2022,"FALL",16.1757312000544,14.9594083719075,-0.0781716205008003
"S2",0.6,2022,"SPRING",5.41963349119481,5.62013495729995,0.0363274857573719
"S1",0.8,1976,"FALL",19.4318935277976,18.7361236497732,-0.0364623060490503
"S1",0.8,1976,"SPRING",7.76343082001841,7.99964466239561,0.029972771020407
"S1",0.8,1977,"FALL",11.857259714708,10.4766082577394,-0.123795327168383
"S1",0.8,1977,"SPRING",1.03806558522911,1.04709344403893,0.00865921025067871
"S1",0.8,1978,"FALL",7.72142425371371,6.68094429366279,-0.144739496958985
"S1",0.8,1978,"SPRING",2.24367216444657,2.2625238824202,0.00836706958957201
"S1",0.8,1979,"FALL",8.41238397758473,8.4995363112728,0.0103067071865497
"S1",0.8,1979,"SPRING",3.31284769461692,3.36102056022478,0.0144365158015356
"S1",0.8,1980,"FALL",15.0697619110767,15.2654738797024,0.0129034556024532
"S1",0.8,1980,"SPRING",3.38446492562595,3.44299308523959,0.0171453543247782
"S1",0.8,1981,"FALL",12.9465142556673,13.0208067249097,0.0057220128330786
"S1",0.8,1981,"SPRING",2.03612561222396,2.11055742649629,0.0359033033948247
"S1",0.8,1982,"FALL",12.7410077108826,14.0562824914355,0.0982437030508754
"S1",0.8,1982,"SPRING",2.96887229358735,3.09181904286327,0.040577423130393
"S1",0.8,1983,"FALL",24.4238605630097,24.6117114240836,0.007661857399758
"S1",0.8,1983,"SPRING",2.26956191746656,2.37393897834576,0.044963766737661
"S1",0.8,1984,"FALL",21.6617917736897,21.086049924357,-0.0269382800456857
"S1",0.8,1984,"SPRING",4.6722965439609,5.45316749708733,0.154545915868538
"S1",0.8,1985,"FALL",20.3266652681113,20.6797931709908,0.0172234640994215
"S1",0.8,1985,"SPRING",2.93858479742457,2.92880987000398,-0.00333195123832608
"S1",0.8,1986,"FALL",15.1377605237719,14.8311711777648,-0.0204611926369314
"S1",0.8,1986,"SPRING",2.64324361269364,2.84979177655349,0.0752391265849003
"S1",0.8,1987,"FALL",2.77817812069076,2.62628845044978,-0.0562237467073972
"S1",0.8,1987,"SPRING",2.12985868407952,2.24726771189686,0.0536594960097223
"S1",0.8,1988,"FALL",9.33292606948796,8.53086107964227,-0.0898582815311966
"S1",0.8,1988,"SPRING",4.12789265618538,4.25638071852742,0.0306521785696465
"S1",0.8,1989,"FALL",22.1845011891107,23.7393211153523,0.0677388916880575
"S1",0.8,1989,"SPRING",4.9743819673714,5.24536417450066,0.053043536906235
"S1",0.8,1990,"FALL",10.4686190550184,10.3988365459695,-0.00668819146027388
"S1",0.8,1990,"SPRING",2.79769876328473,2.8001102853228,0.000861595015589911
"S1",0.8,1991,"FALL",11.6954188136199,12.0054230507211,0.0261612578611219
"S1",0.8,1991,"SPRING",4.41455552701993,4.71802929592528,0.0664840347547864
"S1",0.8,1992,"FALL",10.6873273733313,9.28978490783063,-0.140143282457847
"S1",0.8,1992,"SPRING",3.72057392576949,3.89057195949241,0.04467824260478
"S1",0.8,1993,"FALL",5.02914327688928,5.69748017511707,0.124774355636818
"S1",0.8,1993,"SPRING",1.71524100475221,1.83863892164219,0.0694719830996999
"S1",0.8,1994,"FALL",28.3405020135977,29.8289451428849,0.0511872875466177
"S1",0.8,1994,"SPRING",0.77983686144232,0.811612832783468,0.0399386737249198
"S1",0.8,1995,"FALL",6.10325809881819,6.19950789605632,0.0156471741459212
"S1",0.8,1995,"SPRING",2.27136559111532,2.29848527045426,0.0118690953094126
"S1",0.8,1996,"FALL",3.95687255712342,3.94312928332041,-0.00347931252291134
"S1",0.8,1996,"SPRING",0.971602324126118,1.00887205377717,0.0376416181493536
"S1",0.8,1997,"FALL",10.5529363071406,10.2062194840792,-0.0334068563418546
"S1",0.8,1997,"SPRING",2.82183335396295,3.07316510270402,0.085321209356936
"S1",0.8,1998,"FALL",5.44617083520263,5.33851868783843,-0.0199645474827685
"S1",0.8,1998,"SPRING",0.99545352084827,1.01363402036036,0.0180987591742073
"S1",0.8,1999,"FALL",16.2411629096904,16.6675064442906,0.0259121622387304
"S1",0.8,1999,"SPRING",4.24123661006779,4.22754434120858,-0.00323358954934116
"S1",0.8,2000,"FALL",31.3884674557643,32.7471056888426,0.0423740352905728
"S1",0.8,2000,"SPRING",2.10596713697876,2.33958523678256,0.105198855304376
"S1",0.8,2001,"FALL",8.74958735754388,8.78128592521082,0.00361631753320735
"S1",0.8,2001,"SPRING",2.59087858831476,2.85157890095727,0.0958757997391234
"S1",0.8,2002,"FALL",24.1089775352457,24.4351616735355,0.0134388642067331
"S1",0.8,2002,"SPRING",4.91677016053674,5.53616348014471,0.118649904755444
"S1",0.8,2003,"FALL",14.7610619855187,14.4719784347633,-0.0197785088657487
"S1",0.8,2003,"SPRING",0.90757680585024,0.991691823855045,0.088634200479742
"S1",0.8,2004,"FALL",8.73837632329927,8.71177360803859,-0.00304899797130131
"S1",0.8,2004,"SPRING",0.862650203276577,0.928025869743723,0.0730503268068077
"S1",0.8,2005,"FALL",10.2212666270184,9.9051455401362,-0.031416139558178
"S1",0.8,2005,"SPRING",1.92226554712794,1.94111959536404,0.00976045474130327
"S1",0.8,2006,"FALL",23.638698451585,20.0150655482245,-0.166399866588468
"S1",0.8,2006,"SPRING",3.25968361847834,3.43383034782041,0.0520462164691529
"S1",0.8,2007,"FALL",10.095876080008,10.0312430263583,-0.00642250641798237
"S1",0.8,2007,"SPRING",3.88780977653396,3.9706441643134,0.0210823799374456
"S1",0.8,2008,"FALL",11.7271592914675,11.7757839513632,0.00413775660083493
"S1",0.8,2008,"SPRING",1.47038338046438,1.54424227534253,0.049010183550369
"S1",0.8,2009,"FALL",6.41190894396031,6.6271070758017,0.0330113367160623
"S1",0.8,2009,"SPRING",1.94097040967158,1.97286119965802,0.0162968154889913
"S1",0.8,2010,"FALL",15.2308237831768,15.5921489487358,0.0234462601041225
"S1",0.8,2010,"SPRING",0.815684593097027,0.846164070679467,0.0366855256007352
"S1",0.8,2011,"FALL",7.260354049362,8.0922307963248,0.108475845664246
"S1",0.8,2011,"SPRING",1.45974178680478,1.63528556641408,0.113557885729385
"S1",0.8,2012,"FALL",22.7327533299412,23.1895540365288,0.0198951577198097
"S1",0.8,2012,"SPRING",7.18384471660502,7.77335061078499,0.0788665798740629
"S1",0.8,2013,"FALL",14.006462830888,13.6638277803517,-0.0247668208044591
"S1",0.8,2013,"SPRING",0.576150502925486,0.693214891635672,0.184971123695781
"S1",0.8,2014,"FALL",13.4628523282928,12.8584224068016,-0.0459351763774545
"S1",0.8,2014,"SPRING",2.62068605049831,2.67904425871746,0.0220239762060676
"S1",0.8,2015,"FALL",13.1232120319185,5.75111331522123,-0.824989116952728
"S1",0.8,2015,"SPRING",1.49154524667437,1.58104218104022,0.0582715769781462
"S1",0.8,2016,"FALL",11.1766161980526,10.3969728043599,-0.0723090689937314
"S1",0.8,2016,"SPRING",5.77119007877056,5.83905571450811,0.0116907789725704
"S1",0.8,2017,"FALL",5.3454621018186,5.3454621018186,0
"S1",0.8,2017,"SPRING",2.06533956737198,2.09567074154345,0.0145790128611191
"S1",0.8,2018,"FALL",7.97135861866928,7.56827293292038,-0.051890049683307
"S1",0.8,2018,"SPRING",2.16583486214342,2.23639121281147,0.0320575962545838
"S1",0.8,2019,"FALL",10.7685226347919,10.5498512689369,-0.0205155455534363
"S1",0.8,2019,"SPRING",4.26113445268962,4.54571170422543,0.0646488776819918
"S1",0.8,2020,"SPRING",5.87334568712214,5.49386926745943,-0.0667916433285816
"S1",0.8,2021,"FALL",22.7474119080157,22.9569433697612,0.00916905745374397
"S1",0.8,2021,"SPRING",3.67077869687439,3.83727230647232,0.0443579587901579
"S1",0.8,2022,"FALL",15.8009871364607,14.2761641469361,-0.10148111140645
"S1",0.8,2022,"SPRING",5.41960433542267,5.61983600340698,0.0362796706490538
"S2",0.8,1976,"FALL",19.4318935277976,18.7361236497732,-0.0364623060490503
"S2",0.8,1976,"SPRING",7.76343082001841,7.99964466239561,0.029972771020407
"S2",0.8,1977,"FALL",11.857259714708,10.4766082577394,-0.123795327168383
"S2",0.8,1977,"SPRING",1.03806558522911,1.04709344403893,0.00865921025067871
"S2",0.8,1978,"FALL",7.72142425371371,6.68094429366279,-0.144739496958985
"S2",0.8,1978,"SPRING",2.24367216444657,2.2625238824202,0.00836706958957201
"S2",0.8,1979,"FALL",8.41238397758473,8.4995363112728,0.0103067071865497
"S2",0.8,1979,"SPRING",3.31284769461692,3.36102056022478,0.0144365158015356
"S2",0.8,1980,"FALL",15.0697619110767,15.2654738797024,0.0129034556024532
"S2",0.8,1980,"SPRING",3.38446492562595,3.44299308523959,0.0171453543247782
"S2",0.8,1981,"FALL",12.9465142556673,13.0208067249097,0.0057220128330786
"S2",0.8,1981,"SPRING",2.03612561222396,2.11055742649629,0.0359033033948247
"S2",0.8,1982,"FALL",12.7410077108826,14.0562824914355,0.0982437030508754
"S2",0.8,1982,"SPRING",2.96887229358735,3.09181904286327,0.040577423130393
"S2",0.8,1983,"FALL",24.4238605630097,24.6117114240836,0.007661857399758
"S2",0.8,1983,"SPRING",2.26956191746656,2.37393897834576,0.044963766737661
"S2",0.8,1984,"FALL",21.6617917736897,21.086049924357,-0.0269382800456857
"S2",0.8,1984,"SPRING",4.6722965439609,5.45316749708733,0.154545915868538
"S2",0.8,1985,"FALL",20.3266652681113,20.6797931709908,0.0172234640994215
"S2",0.8,1985,"SPRING",2.93858479742457,2.92880987000398,-0.00333195123832608
"S2",0.8,1986,"FALL",15.1377605237719,14.8311711777648,-0.0204611926369314
"S2",0.8,1986,"SPRING",2.64324361269364,2.84979177655349,0.0752391265849003
